2022-02-02 00:39:18,401 | itj_planning | INFO | planning.run.py started with args: Namespace(buffers_for_free_motions=False, debug=False, design_dir='210419_HyparHut', diagnosis=False, draw_mp_exploration=False, load_external_movements=True, low_res=False, movement_id=None, mp_algorithm='birrt', problem='Shelter_process.json', problem_subdir='.', quiet=False, reachable_range=[0.2, 2.4], reinit_tool=True, rrt_iterations=400, seq_n=None, smooth=True, solve_mode='nonlinear', solve_timeout=3600.0, step_sim=False, viewer=False, watch=False, write=True)
2022-02-02 05:45:10,141 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A359_M1, Free Move to reorient Beam ('b26'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 05:47:53,545 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A362_M0, Free Move to bring Beam ('b26') to assemble_approach position on structure., traj 0).
2022-02-02 05:47:53,545 | itj_planning | INFO | No plan found for A362_M0 after 1 attempts. RoboticFreeMovement(#A362_M0, Free Move to bring Beam ('b26') to assemble_approach position on structure., traj 0)
2022-02-02 05:47:53,545 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=26) beam b26!
2022-02-02 05:47:53,545 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 05:47:55,033 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 05:47:58,110 | itj_planning | INFO | ##########
2022-02-02 05:47:58,110 | itj_planning | INFO | Beam b26 | nonlinear | Trail #16 | time 2311.22
2022-02-02 05:48:07,389 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A355_M0, Free Move reach Storage Approach Frame of PG1500 ('g3'), to get tool., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 05:48:29,993 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A359_M1, Free Move to reorient Beam ('b26'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 05:50:35,285 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A362_M0, Free Move to bring Beam ('b26') to assemble_approach position on structure., traj 0).
2022-02-02 05:50:35,285 | itj_planning | INFO | No plan found for A362_M0 after 1 attempts. RoboticFreeMovement(#A362_M0, Free Move to bring Beam ('b26') to assemble_approach position on structure., traj 0)
2022-02-02 05:50:35,285 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=26) beam b26!
2022-02-02 05:50:35,285 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 05:50:36,785 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 05:50:39,764 | itj_planning | INFO | ##########
2022-02-02 05:50:39,764 | itj_planning | INFO | Beam b26 | nonlinear | Trail #17 | time 2472.87
2022-02-02 05:50:49,105 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A355_M0, Free Move reach Storage Approach Frame of PG1500 ('g3'), to get tool., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 05:50:56,283 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A359_M1, Free Move to reorient Beam ('b26'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 05:53:02,185 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A362_M0, Free Move to bring Beam ('b26') to assemble_approach position on structure., traj 0).
2022-02-02 05:53:02,185 | itj_planning | INFO | No plan found for A362_M0 after 1 attempts. RoboticFreeMovement(#A362_M0, Free Move to bring Beam ('b26') to assemble_approach position on structure., traj 0)
2022-02-02 05:53:02,185 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=26) beam b26!
2022-02-02 05:53:02,185 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 05:53:03,893 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 05:53:06,675 | itj_planning | INFO | ##########
2022-02-02 05:53:06,675 | itj_planning | INFO | Beam b26 | nonlinear | Trail #18 | time 2619.78
2022-02-02 05:53:18,982 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A355_M0, Free Move reach Storage Approach Frame of PG1500 ('g3'), to get tool., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 05:53:24,182 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A359_M1, Free Move to reorient Beam ('b26'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 05:55:05,833 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A362_M0, Free Move to bring Beam ('b26') to assemble_approach position on structure., traj 0).
2022-02-02 05:55:05,833 | itj_planning | INFO | No plan found for A362_M0 after 1 attempts. RoboticFreeMovement(#A362_M0, Free Move to bring Beam ('b26') to assemble_approach position on structure., traj 0)
2022-02-02 05:55:05,833 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=26) beam b26!
2022-02-02 05:55:05,833 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 05:55:07,350 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 05:55:10,125 | itj_planning | INFO | ##########
2022-02-02 05:55:10,125 | itj_planning | INFO | Beam b26 | nonlinear | Trail #19 | time 2743.23
2022-02-02 05:55:19,293 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A355_M0, Free Move reach Storage Approach Frame of PG1500 ('g3'), to get tool., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 05:55:24,385 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A359_M1, Free Move to reorient Beam ('b26'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 05:57:30,445 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A362_M0, Free Move to bring Beam ('b26') to assemble_approach position on structure., traj 0).
2022-02-02 05:57:30,445 | itj_planning | INFO | No plan found for A362_M0 after 1 attempts. RoboticFreeMovement(#A362_M0, Free Move to bring Beam ('b26') to assemble_approach position on structure., traj 0)
2022-02-02 05:57:30,461 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=26) beam b26!
2022-02-02 05:57:30,461 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 05:57:31,885 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 05:57:34,964 | itj_planning | INFO | ##########
2022-02-02 05:57:34,964 | itj_planning | INFO | Beam b26 | nonlinear | Trail #20 | time 2888.07
2022-02-02 05:57:45,007 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A355_M0, Free Move reach Storage Approach Frame of PG1500 ('g3'), to get tool., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 05:57:54,278 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A359_M1, Free Move to reorient Beam ('b26'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 06:00:06,171 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A362_M0, Free Move to bring Beam ('b26') to assemble_approach position on structure., traj 0).
2022-02-02 06:00:06,187 | itj_planning | INFO | No plan found for A362_M0 after 1 attempts. RoboticFreeMovement(#A362_M0, Free Move to bring Beam ('b26') to assemble_approach position on structure., traj 0)
2022-02-02 06:00:06,187 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=26) beam b26!
2022-02-02 06:00:06,187 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 06:00:07,645 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 06:00:10,657 | itj_planning | INFO | ##########
2022-02-02 06:00:10,657 | itj_planning | INFO | Beam b26 | nonlinear | Trail #21 | time 3043.77
2022-02-02 06:00:20,129 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A355_M0, Free Move reach Storage Approach Frame of PG1500 ('g3'), to get tool., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 06:00:29,316 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A359_M1, Free Move to reorient Beam ('b26'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 06:02:17,661 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A359_M1, Free Move to reorient Beam ('b26'), traj 0).
2022-02-02 06:02:17,661 | itj_planning | INFO | No plan found for A359_M1 after 1 attempts. RoboticFreeMovement(#A359_M1, Free Move to reorient Beam ('b26'), traj 0)
2022-02-02 06:02:17,661 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=26) beam b26!
2022-02-02 06:02:17,661 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 06:02:19,165 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 06:02:22,230 | itj_planning | INFO | ##########
2022-02-02 06:02:22,230 | itj_planning | INFO | Beam b26 | nonlinear | Trail #22 | time 3175.34
2022-02-02 06:02:32,935 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A355_M0, Free Move reach Storage Approach Frame of PG1500 ('g3'), to get tool., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 06:02:51,851 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A359_M1, Free Move to reorient Beam ('b26'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 06:05:52,640 | itj_planning | INFO | ---
2022-02-02 06:05:52,640 | itj_planning | INFO | [32m#70 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\movements[0m
2022-02-02 06:06:00,758 | itj_planning | INFO | ---
2022-02-02 06:06:00,758 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 06:09:05,867 | itj_planning | INFO | ---
2022-02-02 06:09:05,867 | itj_planning | INFO | [32m#9 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\smoothed_movements[0m
2022-02-02 06:09:13,735 | itj_planning | INFO | ---
2022-02-02 06:09:13,735 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 06:09:13,735 | itj_planning | INFO | A plan has been found for (seq_n=26) beam id b26!
2022-02-02 06:09:13,735 | itj_planning | INFO | [32mReturn success: True[0m
2022-02-02 06:09:13,735 | itj_planning | INFO | --------------------
2022-02-02 06:09:13,735 | itj_planning | INFO | ##########
2022-02-02 06:09:13,735 | itj_planning | INFO | Beam b27 | nonlinear | Trail #0 | time 0.00
2022-02-02 06:09:31,008 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A375_M1, Free Move to reorient Beam ('b27'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 06:10:21,856 | itj_planning | INFO | ---
2022-02-02 06:10:21,856 | itj_planning | INFO | [32m#71 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\movements[0m
2022-02-02 06:10:32,555 | itj_planning | INFO | ---
2022-02-02 06:10:32,555 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 06:12:44,855 | itj_planning | INFO | ---
2022-02-02 06:12:44,855 | itj_planning | INFO | [32m#9 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\smoothed_movements[0m
2022-02-02 06:12:55,613 | itj_planning | INFO | ---
2022-02-02 06:12:55,613 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 06:12:55,613 | itj_planning | INFO | A plan has been found for (seq_n=27) beam id b27!
2022-02-02 06:12:55,613 | itj_planning | INFO | [32mReturn success: True[0m
2022-02-02 06:12:55,613 | itj_planning | INFO | --------------------
2022-02-02 06:12:55,613 | itj_planning | INFO | ##########
2022-02-02 06:12:55,613 | itj_planning | INFO | Beam b28 | nonlinear | Trail #0 | time 0.00
2022-02-02 06:13:09,744 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A391_M1, Free Move to reorient Beam ('b28'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 06:15:12,212 | itj_planning | INFO | ---
2022-02-02 06:15:12,212 | itj_planning | INFO | [32m#51 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\movements[0m
2022-02-02 06:15:23,300 | itj_planning | INFO | ---
2022-02-02 06:15:23,300 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 06:17:25,161 | itj_planning | INFO | ---
2022-02-02 06:17:25,161 | itj_planning | INFO | [32m#7 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\smoothed_movements[0m
2022-02-02 06:17:36,092 | itj_planning | INFO | ---
2022-02-02 06:17:36,092 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 06:17:36,092 | itj_planning | INFO | A plan has been found for (seq_n=28) beam id b28!
2022-02-02 06:17:36,092 | itj_planning | INFO | [32mReturn success: True[0m
2022-02-02 06:17:36,092 | itj_planning | INFO | --------------------
2022-02-02 06:17:36,092 | itj_planning | INFO | ##########
2022-02-02 06:17:36,092 | itj_planning | INFO | Beam b29 | nonlinear | Trail #0 | time 0.00
2022-02-02 06:17:50,549 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A403_M1, Free Move to reorient Beam ('b29'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 06:19:50,768 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A406_M0, Free Move to bring Beam ('b29') to assemble_approach position on structure., traj 0).
2022-02-02 06:19:50,768 | itj_planning | INFO | No plan found for A406_M0 after 1 attempts. RoboticFreeMovement(#A406_M0, Free Move to bring Beam ('b29') to assemble_approach position on structure., traj 0)
2022-02-02 06:19:50,768 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=29) beam b29!
2022-02-02 06:19:50,768 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 06:19:52,285 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 06:19:55,221 | itj_planning | INFO | ##########
2022-02-02 06:19:55,221 | itj_planning | INFO | Beam b29 | nonlinear | Trail #1 | time 139.13
2022-02-02 06:20:04,416 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A399_M0, Free Move for Toolchanger to approach Storage Frame of SL1_G200 ('s4'), to pick tool from storage., traj 0), we will sample an IK conf based on the given t0cp frame.
